"CCSDS_OMM_VERS","COMMENT","CREATION_DATE","ORIGINATOR","OBJECT_NAME","OBJECT_ID","CENTER_NAME","REF_FRAME","TIME_SYSTEM","MEAN_ELEMENT_THEORY","EPOCH","MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","EPHEMERIS_TYPE","CLASSIFICATION_TYPE","NORAD_CAT_ID","ELEMENT_SET_NO","REV_AT_EPOCH","BSTAR","MEAN_MOTION_DOT","MEAN_MOTION_DDOT","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","COUNTRY_CODE","LAUNCH_DATE","SITE","DECAY_DATE","FILE","GP_ID","TLE_LINE0","TLE_LINE1","TLE_LINE2"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-11T12:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-11T09:50:16.558368","15.19266765","0.00116150","97.3532","161.1510","248.2639","241.9599","0","U","44804","999","18687","0.00026660000000","0.00005564","0.0000000000000","6886.192","94.783","516.056","500.059","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3885590","229888724","0 CARTOSAT 3","1 44804U 19081A   23101.40991387  .00005564  00000-0  26660-3 0  9990","2 44804  97.3532 161.1510 0011615 248.2639 241.9599 15.19266765186871"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-12T17:13:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-12T11:06:20.226240","15.19279925","0.00117150","97.3531","162.1757","243.6695","241.1578","0","U","44804","999","18703","0.00027511000000","0.00005746","0.0000000000000","6886.153","94.782","516.085","499.950","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3886349","229977052","0 CARTOSAT 3","1 44804U 19081A   23102.46273410  .00005746  00000-0  27511-3 0  9995","2 44804  97.3531 162.1757 0011715 243.6695 241.1578 15.19279925187036"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-13T17:59:17","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-13T12:19:15.891168","15.19293136","0.00116850","97.3535","163.1984","240.2559","227.3296","0","U","44804","999","18719","0.00027969000000","0.00005845","0.0000000000000","6886.113","94.781","516.024","499.931","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3886564","230010401","0 CARTOSAT 3","1 44804U 19081A   23103.51337837  .00005845  00000-0  27969-3 0  9993","2 44804  97.3535 163.1984 0011685 240.2559 227.3296 15.19293136187191"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-13T21:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-13T15:27:45.633024","15.19294869","0.00116670","97.3533","163.3260","239.7798","223.3004","0","U","44804","999","18721","0.00028049000000","0.00005863","0.0000000000000","6886.107","94.781","516.006","499.938","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3886585","230018020","0 CARTOSAT 3","1 44804U 19081A   23103.64427816  .00005863  00000-0  28049-3 0  9994","2 44804  97.3533 163.3260 0011667 239.7798 223.3004 15.19294869187216"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-13T23:06:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-13T20:17:51.857376","15.19297368","0.00117070","97.3533","163.5225","238.6902","245.5708","0","U","44804","999","18724","0.00028115000000","0.00005877","0.0000000000000","6886.100","94.781","516.026","499.903","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3886956","230027335","0 CARTOSAT 3","1 44804U 19081A   23103.84573909  .00005877  00000-0  28115-3 0  9990","2 44804  97.3533 163.5225 0011707 238.6902 245.5708 15.19297368187246"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-14T18:03:58","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-14T12:03:10.428192","15.19306807","0.00117450","97.3532","164.1620","235.8809","236.6208","0","U","44804","999","18734","0.00029057000000","0.00006078","0.0000000000000","6886.071","94.780","516.024","499.849","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3887333","230054117","0 CARTOSAT 3","1 44804U 19081A   23104.50220403  .00006078  00000-0  29057-3 0  9992","2 44804  97.3532 164.1620 0011745 235.8809 236.6208 15.19306807187344"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-15T06:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-15T02:10:05.450304","15.19314889","0.00118250","97.3532","164.7345","233.8322","213.4434","0","U","44804","999","18743","0.00029511000000","0.00006176","0.0000000000000","6886.047","94.780","516.055","499.769","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3887594","230067834","0 CARTOSAT 3","1 44804U 19081A   23105.09034086  .00006176  00000-0  29511-3 0  9991","2 44804  97.3532 164.7345 0011825 233.8322 213.4434 15.19314889187434"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-15T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-15T11:46:11.432640","15.19321363","0.00118220","97.3530","165.1245","232.5615","241.5183","0","U","44804","999","18749","0.00030476000000","0.00006381","0.0000000000000","6886.027","94.779","516.033","499.752","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3887811","230072678","0 CARTOSAT 3","1 44804U 19081A   23105.49041010  .00006381  00000-0  30476-3 0  9990","2 44804  97.3530 165.1245 0011822 232.5615 241.5183 15.19321363187498"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-15T19:46:36","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-15T11:46:11.432640","15.19321363","0.00118220","97.3530","165.1245","232.5615","241.5183","0","U","44804","999","18749","0.00030476000000","0.00006381","0.0000000000000","6886.027","94.779","516.033","499.752","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3887974","230095768","0 CARTOSAT 3","1 44804U 19081A   23105.49041010  .00006381  00000-0  30476-3 0  9990","2 44804  97.3530 165.1245 0011822 232.5615 241.5183 15.19321363187498"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-16T04:30:29","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-15T19:39:48.099744","15.19325957","0.00118700","97.3529","165.4445","231.1599","240.6933","0","U","44804","999","18754","0.00030711000000","0.00006432","0.0000000000000","6886.013","94.779","516.052","499.705","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3888171","230126533","0 CARTOSAT 3","1 44804U 19081A   23105.81930671  .00006432  00000-0  30711-3 0  9995","2 44804  97.3529 165.4445 0011870 231.1599 240.6933 15.19325957187542"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-16T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-16T11:31:37.265088","15.19336025","0.00118830","97.3529","166.0884","228.8065","256.0639","0","U","44804","999","18764","0.00031608000000","0.00006624","0.0000000000000","6885.983","94.778","516.031","499.665","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3888423","230140001","0 CARTOSAT 3","1 44804U 19081A   23106.48029242  .00006624  00000-0  31608-3 0  9991","2 44804  97.3529 166.0884 0011883 228.8065 256.0639 15.19336025187644"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-16T18:59:58","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-16T11:31:37.265088","15.19336025","0.00118830","97.3529","166.0884","228.8065","256.0639","0","U","44804","999","18764","0.00031608000000","0.00006624","0.0000000000000","6885.983","94.778","516.031","499.665","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3888626","230163843","0 CARTOSAT 3","1 44804U 19081A   23106.48029242  .00006624  00000-0  31608-3 0  9991","2 44804  97.3529 166.0884 0011883 228.8065 256.0639 15.19336025187644"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-16T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-16T17:47:58.477920","15.19339910","0.00119260","97.3528","166.3428","227.5434","245.9365","0","U","44804","999","18768","0.00031845000000","0.00006675","0.0000000000000","6885.971","94.778","516.049","499.624","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3888636","230171562","0 CARTOSAT 3","1 44804U 19081A   23106.74164905  .00006675  00000-0  31845-3 0  9995","2 44804  97.3528 166.3428 0011926 227.5434 245.9365 15.19339910187687"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-17T02:22:52","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-16T17:47:58.477920","15.19339910","0.00119260","97.3528","166.3428","227.5434","245.9365","0","U","44804","999","18768","0.00031845000000","0.00006675","0.0000000000000","6885.971","94.778","516.049","499.624","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3888799","230195092","0 CARTOSAT 3","1 44804U 19081A   23106.74164905  .00006675  00000-0  31845-3 0  9995","2 44804  97.3528 166.3428 0011926 227.5434 245.9365 15.19339910187687"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-17T14:16:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-17T09:40:19.722720","15.19350638","0.00119850","97.3528","166.9865","224.5848","263.9802","0","U","44804","999","18778","0.00032844000000","0.00006889","0.0000000000000","6885.939","94.777","516.057","499.551","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3889035","230206805","0 CARTOSAT 3","1 44804U 19081A   23107.40300605  .00006889  00000-0  32844-3 0  9995","2 44804  97.3528 166.9865 0011985 224.5848 263.9802 15.19350638187786"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-17T19:13:34","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-17T14:32:50.369856","15.19353644","0.00120190","97.3528","167.1844","223.7267","295.1963","0","U","44804","999","18781","0.00032955000000","0.00006913","0.0000000000000","6885.930","94.777","516.071","499.519","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3889215","230230031","0 CARTOSAT 3","1 44804U 19081A   23107.60613854  .00006913  00000-0  32955-3 0  9991","2 44804  97.3528 167.1844 0012019 223.7267 295.1963 15.19353644187810"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-18T03:25:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-17T20:41:09.369600","15.19357995","0.00120210","97.3528","167.4332","222.8003","254.2430","0","U","44804","999","18785","0.00033402000000","0.00007009","0.0000000000000","6885.917","94.777","516.059","499.504","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3889391","230260919","0 CARTOSAT 3","1 44804U 19081A   23107.86191400  .00007009  00000-0  33402-3 0  9992","2 44804  97.3528 167.4332 0012021 222.8003 254.2430 15.19357995187858"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-18T17:45:33","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-18T10:48:47.333376","15.19368404","0.00120310","97.3527","168.0067","221.0471","233.6029","0","U","44804","999","18794","0.00034596000000","0.00007265","0.0000000000000","6885.885","94.776","516.035","499.466","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3889684","230294653","0 CARTOSAT 3","1 44804U 19081A   23108.45054784  .00007265  00000-0  34596-3 0  9990","2 44804  97.3527 168.0067 0012031 221.0471 233.6029 15.19368404187942"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-18T22:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-18T18:51:58.461120","15.19374171","0.00120920","97.3525","168.3335","219.6709","269.1559","0","U","44804","999","18799","0.00035122000000","0.00007377","0.0000000000000","6885.868","94.776","516.059","499.406","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3889831","230305441","0 CARTOSAT 3","1 44804U 19081A   23108.78609330  .00007377  00000-0  35122-3 0  9999","2 44804  97.3525 168.3335 0012092 219.6709 269.1559 15.19374171187990"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-19T06:26:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-19T03:52:57.530208","15.19380971","0.00120550","97.3526","168.6994","218.1485","164.2703","0","U","44804","999","18805","0.00035818000000","0.00007527","0.0000000000000","6885.847","94.775","516.013","499.411","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3890001","230335100","0 CARTOSAT 3","1 44804U 19081A   23109.16177697  .00007527  00000-0  35818-3 0  9997","2 44804  97.3526 168.6994 0012055 218.1485 164.2703 15.19380971188058"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-19T14:26:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-19T08:47:54.270240","15.19384767","0.00120060","97.3526","168.8988","217.7322","204.3111","0","U","44804","999","18808","0.00036282000000","0.00007626","0.0000000000000","6885.836","94.775","515.968","499.434","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3890228","230340197","0 CARTOSAT 3","1 44804U 19081A   23109.36660035  .00007626  00000-0  36282-3 0  9998","2 44804  97.3526 168.8988 0012006 217.7322 204.3111 15.19384767188083"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-19T17:31:43","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-19T13:52:23.308320","15.19388555","0.00120690","97.3525","169.1047","216.8941","280.9848","0","U","44804","999","18811","0.00036635000000","0.00007702","0.0000000000000","6885.824","94.775","516.000","499.379","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3890383","230362452","0 CARTOSAT 3","1 44804U 19081A   23109.57804755  .00007702  00000-0  36635-3 0  9997","2 44804  97.3525 169.1047 0012069 216.8941 280.9848 15.19388555188118"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-19T22:26:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-19T18:34:13.151712","15.19392033","0.00121230","97.3523","169.2954","216.1844","271.5396","0","U","44804","999","18814","0.00036932000000","0.00007766","0.0000000000000","6885.814","94.775","516.027","499.331","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3890428","230370264","0 CARTOSAT 3","1 44804U 19081A   23109.77376333  .00007766  00000-0  36932-3 0  9995","2 44804  97.3523 169.2954 0012123 216.1844 271.5396 15.19392033188143"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-20T04:30:18","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-19T21:55:58.386144","15.19394305","0.00121350","97.3522","169.4318","215.5702","318.0229","0","U","44804","999","18816","0.00037000000000","0.00007781","0.0000000000000","6885.807","94.775","516.028","499.316","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3890520","230391413","0 CARTOSAT 3","1 44804U 19081A   23109.91387021  .00007781  00000-0  37000-3 0  9991","2 44804  97.3522 169.4318 0012135 215.5702 318.0229 15.19394305188165"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-20T06:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-20T02:04:30.836064","15.19397301","0.00121470","97.3522","169.5997","214.8879","182.1831","0","U","44804","999","18819","0.00037160000000","0.00007815","0.0000000000000","6885.798","94.774","516.027","499.299","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3890526","230398982","0 CARTOSAT 3","1 44804U 19081A   23110.08646801  .00007815  00000-0  37160-3 0  9990","2 44804  97.3522 169.5997 0012147 214.8879 182.1831 15.19397301188190"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-20T17:41:10","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-20T13:27:32.905728","15.19405721","0.00121770","97.3520","170.0616","213.3897","256.5352","0","U","44804","999","18826","0.00037785000000","0.00007950","0.0000000000000","6885.772","94.774","516.022","499.253","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3890827","230423787","0 CARTOSAT 3","1 44804U 19081A   23110.56079752  .00007950  00000-0  37785-3 0  9991","2 44804  97.3520 170.0616 0012177 213.3897 256.5352 15.19405721188268"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-20T22:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-20T19:47:11.361984","15.19409853","0.00122260","97.3520","170.3182","212.3979","258.6779","0","U","44804","999","18830","0.00037762000000","0.00007946","0.0000000000000","6885.760","94.774","516.044","499.206","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3891048","230437879","0 CARTOSAT 3","1 44804U 19081A   23110.82443706  .00007946  00000-0  37762-3 0  9994","2 44804  97.3520 170.3182 0012226 212.3979 258.6779 15.19409853188305"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-21T09:56:15","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-21T08:17:40.892352","15.19181486","0.00121020","97.3505","170.8271","213.7184","225.8645","0","U","44804","999","18838","-0.00106950000000","-0.00022521","0.0000000000000","6886.450","94.788","516.649","499.981","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3891327","230470252","0 CARTOSAT 3","1 44804U 19081A   23111.34561218 -.00022521  00000-0 -10695-2 0  9994","2 44804  97.3505 170.8271 0012102 213.7184 225.8645 15.19181486188383"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-22T20:34:52","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-22T06:16:04.636992","15.19209006","0.00123180","97.3505","171.7178","211.4743","192.1808","0","U","44804","999","18852","0.00039127000000","0.00008188","0.0000000000000","6886.367","94.786","516.715","499.749","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3892071","230557127","0 CARTOSAT 3","1 44804U 19081A   23112.26116478  .00008188  00000-0  39127-3 0  9993","2 44804  97.3505 171.7178 0012318 211.4743 192.1808 15.19209006188526"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-23T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-23T20:30:43.882848","15.19227887","0.00124380","97.3508","173.2685","205.1328","268.1478","0","U","44804","999","18876","0.00031211000000","0.00006521","0.0000000000000","6886.310","94.785","516.740","499.610","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3892707","230634703","0 CARTOSAT 3","1 44804U 19081A   23113.85467457  .00006521  00000-0  31211-3 0  9990","2 44804  97.3508 173.2685 0012438 205.1328 268.1478 15.19227887188761"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-24T06:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-24T02:42:21.904128","15.19232446","0.00125100","97.3507","173.5200","204.2299","239.6446","0","U","44804","999","18880","0.00032540000000","0.00006802","0.0000000000000","6886.296","94.785","516.776","499.546","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3892841","230664647","0 CARTOSAT 3","1 44804U 19081A   23114.11275352  .00006802  00000-0  32540-3 0  9999","2 44804  97.3507 173.5200 0012510 204.2299 239.6446 15.19232446188804"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-24T17:32:28","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-24T10:39:48.563712","15.19238257","0.00125290","97.3509","173.8429","203.1938","252.9003","0","U","44804","999","18885","0.00034096000000","0.00007133","0.0000000000000","6886.278","94.784","516.771","499.516","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3893330","230693007","0 CARTOSAT 3","1 44804U 19081A   23114.44431208  .00007133  00000-0  34096-3 0  9995","2 44804  97.3509 173.8429 0012529 203.1938 252.9003 15.19238257188858"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-24T22:26:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-24T19:59:19.646592","15.19249703","0.00124430","97.3508","174.2209","201.4550","218.4044","0","U","44804","999","18891","0.00041618000000","0.00008725","0.0000000000000","6886.244","94.784","516.677","499.540","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3893369","230703516","0 CARTOSAT 3","1 44804U 19081A   23114.83286628  .00008725  00000-0  41618-3 0  9998","2 44804  97.3508 174.2209 0012443 201.4550 218.4044 15.19249703188911"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-25T06:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-25T04:00:10.801152","15.19260562","0.00123450","97.3507","174.5454","199.8636","245.1805","0","U","44804","999","18896","0.00048991000000","0.00010288","0.0000000000000","6886.211","94.783","516.577","499.575","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3893576","230707448","0 CARTOSAT 3","1 44804U 19081A   23115.16679168  .00010288  00000-0  48991-3 0  9998","2 44804  97.3507 174.5454 0012345 199.8636 245.1805 15.19260562188964"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-25T17:15:25","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-25T12:01:39.964800","15.19269219","0.00123650","97.3508","174.8708","198.7770","273.8629","0","U","44804","999","18901","0.00051631000000","0.00010850","0.0000000000000","6886.185","94.782","516.565","499.535","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3894092","230736745","0 CARTOSAT 3","1 44804U 19081A   23115.50115700  .00010850  00000-0  51631-3 0  9993","2 44804  97.3508 174.8708 0012365 198.7770 273.8629 15.19269219189016"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-26T20:58:30","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-26T11:44:43.218240","15.19276284","0.00124830","97.3500","175.8344","195.3296","278.8532","0","U","44804","999","18916","0.00033917000000","0.00007103","0.0000000000000","6886.164","94.782","516.625","499.433","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3894260","230767888","0 CARTOSAT 3","1 44804U 19081A   23116.48938910  .00007103  00000-0  33917-3 0  9991","2 44804  97.3500 175.8344 0012483 195.3296 278.8532 15.19276284189166"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-27T03:48:29","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-26T19:38:19.804992","15.19276399","0.00126910","97.3502","176.1546","194.1488","277.7365","0","U","44804","999","18921","0.00027820000000","0.00005813","0.0000000000000","6886.163","94.782","516.767","499.289","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3894261","230794896","0 CARTOSAT 3","1 44804U 19081A   23116.81828478  .00005813  00000-0  27820-3 0  9997","2 44804  97.3502 176.1546 0012691 194.1488 277.7365 15.19276399189212"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-27T06:26:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-27T03:25:15.507840","15.19276803","0.00127500","97.3501","176.4702","193.0246","251.2058","0","U","44804","999","18926","0.00022119000000","0.00004608","0.0000000000000","6886.162","94.782","516.807","499.247","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3894279","230803727","0 CARTOSAT 3","1 44804U 19081A   23117.14254060  .00004608  00000-0  22119-3 0  9991","2 44804  97.3501 176.4702 0012750 193.0246 251.2058 15.19276803189265"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-27T16:16:14","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-27T11:30:12.823776","15.19291198","0.00124620","97.3502","176.7968","192.5570","292.4698","0","U","44804","999","18931","0.00037755000000","0.00007918","0.0000000000000","6886.119","94.781","516.565","499.402","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3894533","230809563","0 CARTOSAT 3","1 44804U 19081A   23117.47931509  .00007918  00000-0  37755-3 0  9996","2 44804  97.3502 176.7968 0012462 192.5570 292.4698 15.19291198189314"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-27T20:46:29","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-27T11:30:12.823776","15.19291198","0.00124620","97.3502","176.7968","192.5570","292.4698","0","U","44804","999","18931","0.00037755000000","0.00007918","0.0000000000000","6886.119","94.781","516.565","499.402","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3894751","230832404","0 CARTOSAT 3","1 44804U 19081A   23117.47931509  .00007918  00000-0  37755-3 0  9996","2 44804  97.3502 176.7968 0012462 192.5570 292.4698 15.19291198189314"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-27T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-27T16:07:55.750656","15.19293792","0.00124580","97.3502","176.9842","192.2446","266.9319","0","U","44804","999","18934","0.00037498000000","0.00007864","0.0000000000000","6886.111","94.781","516.554","499.397","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3894755","230840960","0 CARTOSAT 3","1 44804U 19081A   23117.67217304  .00007864  00000-0  37498-3 0  9992","2 44804  97.3502 176.9842 0012458 192.2446 266.9319 15.19293792189342"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-28T06:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-28T04:37:42.981312","15.19298523","0.00125020","97.3501","177.4913","190.7623","234.4435","0","U","44804","999","18942","0.00035694000000","0.00007483","0.0000000000000","6886.096","94.781","516.570","499.352","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3895084","230848221","0 CARTOSAT 3","1 44804U 19081A   23118.19285858  .00007483  00000-0  35694-3 0  9992","2 44804  97.3501 177.4913 0012502 190.7623 234.4435 15.19298523189421"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-28T14:26:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-28T11:14:10.466880","15.19301146","0.00125430","97.3502","177.7593","190.2601","299.8216","0","U","44804","999","18946","0.00034800000000","0.00007295","0.0000000000000","6886.088","94.780","516.591","499.316","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3895425","230855709","0 CARTOSAT 3","1 44804U 19081A   23118.46817670  .00007295  00000-0  34800-3 0  9994","2 44804  97.3502 177.7593 0012543 190.2601 299.8216 15.19301146189467"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-04-28T20:22:50","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2023-04-28T11:14:10.466880","15.19301146","0.00125430","97.3502","177.7593","190.2601","299.8216","0","U","44804","999","18946","0.00034800000000","0.00007295","0.0000000000000","6886.088","94.780","516.591","499.316","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3895770","230880060","0 CARTOSAT 3","1 44804U 19081A   23118.46817670  .00007295  00000-0  34800-3 0  9994","2 44804  97.3502 177.7593 0012543 190.2601 299.8216 15.19301146189467"
